timeId,name,keywordId,count
38,Amtsbücher,30,44
38,Statue,16,40
38,Fibel,9991,31
38,Reliefplastik,378,28
38,Tempel,584,27
38,Keramik,267,23
38,Zeichenkunst,27,23
38,Supraporte,1122,23
38,Sarkophagdeckel,4576,22
38,Druck,51,19
38,Druckgrafik,50,18
38,Glasgefäß,1397,18
38,Zeichnung,28,18
38,Grabstein,239,17
38,Lied,851,17
38,Gürtelschnalle,5301,16
38,Baptisterium,7962,14
38,Waffe,2324,14
38,Gefäß,3966,14
38,Wandmosaik,815,13
38,Grabbeigabe,14828,13
38,Kuppelmosaik,30654,13
38,Wagenlenker,50170,13
38,Vase,580,13
38,Statuette,622,12
38,Geschichte,184,11
38,Online-Publikation,178,10
38,18. Jahrhundert,15752,9
38,Viehmarkt,36994,9
38,Schale,896,9
38,Zyklus,362,9
38,vergoldet,1246,9
38,Schrankenplatte,15005,9
38,Folge,4738,9
38,Fries,1010,8
38,Sakralraumskulptur,738,8
38,Ausstellung,575,8
38,"Landwirtschaft, Forstwirtschaft, Sport, Freizeit, Wohnen",410,8
38,Ikone,2504,8
38,oval,3327,8
38,Stadttor,850,8
38,Badischer Frauenverein vom Roten Kreuz,1526,7
38,Münze,331,7
38,Geschichte 500-1500,2385,7
38,Platte,4215,7
38,Schwestern; einzelne,5872,7
38,Amphora,5115,7
38,Badischer Frauenverein vom Roten Kreuz; Geschichte,1917,6
38,Innenministerium Baden-Württemberg,5465,6
38,Ohranhänger,4010,6
38,Akropolis,13093,6
38,Kopf,757,6
38,Kanne,1635,6
38,Kunst,421,6
38,Kongress,2651,6
38,"Strecken; Mannheim-Basel, Brücken",13264,6
38,Thoraschrein,28588,6
38,Kunsthandwerk,417,6
38,Band,179,6
38,"Wohnen, Landwirtschaft, Forstwirtschaft, Sport, Freizeit",80090,6
38,"Industrie, Technik, Handwerk, Wohnen",8187,6
38,Erntedankfest Sigmaringendorf,81332,6
38,"Landwirtschaft, Forstwirtschaft, Wohnen",2332,6
38,Pyxis,1959,6
38,Erntedankfest Riedlingen,2527,5
39,Fotos,4,2768
39,Personalakten,9,896
39,Kunstgewerbe,6,528
39,Karten und Pläne,82,496
39,Freskomalerei,95,361
39,Urkunden,74,215
39,Wandmalerei,111,210
39,Skulptur,15,182
39,Bild,24,164
39,Deckenmalerei,94,157
39,Deckenbild,93,154
39,Architektur,10,152
39,Ortskatalog zur Kunst und Architektur,66,138
39,Malerei,132,132
39,Bauskulptur,153,131
39,Wandbild,145,130
39,Tafelmalerei,23,130
39,Nachlässe,157,111
39,Schellackplatte,67,107
39,Mosaikkunst,814,106
39,Bildfeld,110,100
39,Fibel,9991,97
39,Kapitell,353,92
39,Wohnen,174,86
39,Oper,68,82
39,Foto,2,79
39,Innendekoration,798,77
39,Tapete,578,73
39,Fotografie,1,73
39,Relief,73,72
39,Grabskulptur,172,70
39,Monografie,21,60
39,Sarkophag,1014,57
39,Kirche,126,56
39,Wanddekoration,870,50
39,bemalt (polychrom),3148,50
39,Amtsbücher,30,44
39,Keramik,267,36
39,Buchkunst,112,25
39,Mosaik,2240,25
39,Zeichenkunst,27,23
39,Supraporte,1122,23
39,Statuette,622,21
39,Handschrift,858,20
39,Grabstein,239,20
39,Druck,51,19
39,Zeichnung,28,19
39,Statue,16,19
39,Druckgrafik,50,18
39,Glasgefäß,1397,18
39,Reliefplastik,378,18
39,Gefäß,3966,18
39,Grabbeigabe,14828,17
39,Lied,851,17
39,Gürtelschnalle,5301,17
39,Buchmalerei,85,16
39,Tempel,584,15
39,Goldschmiedekunst,452,14
39,Schmiedekunst,1393,14
39,Ohranhänger,4010,14
39,Chorschranke,3493,13
39,Fußbodenmosaik,13494,13
39,Waffe,2324,13
39,Kirchen,733,12
39,Vase,580,12
39,Schmuck,7360,12
39,Stele,7533,11
39,Online-Publikation,178,10
39,Geschichte,184,10
39,18. Jahrhundert,15752,9
39,Ausstellung,575,9
39,Folge,4738,9
39,Beschlag,3348,9
39,Viehmarkt,36994,9
39,Fries,1010,9
39,vergoldet,1246,9
39,Nadel,47155,9
39,Schwert,13435,9
39,Kopf,757,9
39,Sakralraumskulptur,738,8
39,"Landwirtschaft, Forstwirtschaft, Sport, Freizeit, Wohnen",410,8
39,Anhänger,2120,8
39,Pfeiler,3951,8
39,Palast,4629,8
39,Schale,896,8
39,oval,3327,8
39,Schrankenplatte,15005,8
39,textiles Gewebe,1289,8
39,Öllampe,1574,8
39,Badischer Frauenverein vom Roten Kreuz,1526,7
39,Baptisterium,7962,7
39,Wandmosaik,815,7
39,Kanne,1635,7
39,Geschichte 500-1500,2385,7
39,Schwestern; einzelne,5872,7
39,Textilkunst,992,7
39,Badischer Frauenverein vom Roten Kreuz; Geschichte,1917,6
39,Innenministerium Baden-Württemberg,5465,6
39,Kapelle,649,6
39,Altar,1540,6
40,Fotos,4,2709
40,Personalakten,9,896
40,Karten und Pläne,82,496
40,Kunstgewerbe,6,472
40,Freskomalerei,95,361
40,Urkunden,74,216
40,Wandmalerei,111,193
40,Skulptur,15,161
40,Deckenmalerei,94,157
40,Deckenbild,93,151
40,Ortskatalog zur Kunst und Architektur,66,145
40,Tafelmalerei,23,144
40,Bild,24,138
40,Malerei,132,133
40,Wandbild,145,114
40,Nachlässe,157,111
40,Schellackplatte,67,107
40,Architektur,10,101
40,Bildfeld,110,98
40,Wohnen,174,86
40,Oper,68,82
40,Innendekoration,798,77
40,Buchkunst,112,74
40,Buchseite,1175,73
40,Tapete,578,73
40,Monografie,21,63
40,Fotografie,1,63
40,Fibel,9991,56
40,Wanddekoration,870,51
40,Kirche,126,51
40,Relief,73,51
40,bemalt (polychrom),3148,50
40,Bauskulptur,153,50
40,Amtsbücher,30,44
40,Foto,2,44
40,Grabskulptur,172,31
40,Kapitell,353,28
40,Statuette,622,27
40,Gürtelschnalle,5301,23
40,Supraporte,1122,23
40,Statue,16,22
40,Zeichenkunst,27,22
40,Kreuzstein,1652,21
40,Grabbeigabe,14828,21
40,Keramik,267,21
40,Goldschmiedekunst,452,20
40,Gefäß,3966,20
40,Druck,51,19
40,Druckgrafik,50,18
40,Glasgefäß,1397,18
40,Zeichnung,28,18
40,Mosaikkunst,814,18
40,Lied,851,17
40,Stele,7533,16
40,Grabstein,239,16
40,Ikone,2504,15
40,Tierfigur,657,15
40,Schmiedekunst,1393,14
40,Vase,580,14
40,Waffe,2324,13
40,Textilkunst,992,12
40,Buchmalerei,85,12
40,Reliefplastik,378,12
40,Kleinskulptur,1271,11
40,Ohranhänger,4010,11
40,Online-Publikation,178,10
40,Kopf,757,10
40,18. Jahrhundert,15752,9
40,Ausstellung,575,9
40,Viehmarkt,36994,9
40,vergoldet,1246,9
40,Kanne,1635,9
40,Tempel,584,9
40,Rundplastik,361,8
40,"Landwirtschaft, Forstwirtschaft, Sport, Freizeit, Wohnen",410,8
40,Fries,1010,8
40,oval,3327,8
40,Folge,4738,8
40,Badischer Frauenverein vom Roten Kreuz,1526,7
40,Schnalle,4546,7
40,Geschichte 500-1500,2385,7
40,Geschichte,184,7
40,Pithos,3138,7
40,Schwestern; einzelne,5872,7
40,Sarkophag,1014,7
40,Badischer Frauenverein vom Roten Kreuz; Geschichte,1917,6
40,Innenministerium Baden-Württemberg,5465,6
40,Beschlag,3348,6
40,textiles Gewebe,1289,6
40,Scheibe,13281,6
40,Kunst,421,6
40,Kongress,2651,6
40,"Strecken; Mannheim-Basel, Brücken",13264,6
40,Thoraschrein,28588,6
40,Kunsthandwerk,417,6
40,Kamm,8447,6
40,Band,179,6
40,"Wohnen, Landwirtschaft, Forstwirtschaft, Sport, Freizeit",80090,6
40,"Industrie, Technik, Handwerk, Wohnen",8187,6
40,Löwe,10752,6
41,Fotos,4,2675
41,Personalakten,9,896
41,Karten und Pläne,82,496
41,Kunstgewerbe,6,376
41,Freskomalerei,95,361
41,Wandmalerei,111,224
41,Urkunden,74,217
41,Bild,24,163
41,Buchmalerei,85,158
41,Deckenmalerei,94,157
41,Deckenbild,93,151
41,Ortskatalog zur Kunst und Architektur,66,146
41,Malerei,132,133
41,Skulptur,15,133
41,Tafelmalerei,23,130
41,Architektur,10,120
41,Nachlässe,157,111
41,Schellackplatte,67,107
41,Wandbild,145,105
41,Bauskulptur,153,101
41,Bildfeld,110,98
41,liturgischer Text,401,93
41,Buchseite,1175,90
41,Wohnen,174,86
41,Oper,68,82
41,Innendekoration,798,77
41,Grabskulptur,172,74
41,Tapete,578,73
41,Monografie,21,70
41,Relief,73,66
41,Fotografie,1,63
41,Kapitell,353,62
41,Initialzierseite,2854,62
41,Wanddekoration,870,51
41,Sarkophag,1014,51
41,Foto,2,51
41,bemalt (polychrom),3148,50
41,Amtsbücher,30,44
41,Bildseite,84,40
41,Kirche,126,33
41,Schriftkunst,194,24
41,Zeichenkunst,27,23
41,Supraporte,1122,23
41,Buchkunst,112,22
41,Sarkophagdeckel,4576,21
41,Reliefplastik,378,21
41,Druck,51,19
41,Zeichnung,28,19
41,Druckgrafik,50,18
41,Glasgefäß,1397,18
41,Statue,16,17
41,Lied,851,17
41,Theologie,1202,16
41,Reliquiar,686,16
41,Handschrift,858,15
41,Medizin,2022,14
41,Vase,580,14
41,Mehrbändiges Werk,859,13
41,Waffe,2324,13
41,theologischer Text,86,12
41,Initiale,1296,12
41,Autorenbild,3624,12
41,Miniatur,224,11
41,Textilkunst,992,11
41,Online-Publikation,178,10
41,Sakralraumskulptur,738,10
41,Urkunde,191,10
41,18. Jahrhundert,15752,9
41,Statuette,622,9
41,Gitter,1481,9
41,Krypta,5372,9
41,Textblatt,193,9
41,Viehmarkt,36994,9
41,vergoldet,1246,9
41,Schmiedekunst,1393,9
41,Kirche (katholisch),587,9
41,Kanontafel,1339,9
41,Text,203,9
41,biblischer Text,432,9
41,Klosterkirche,1901,9
41,Ausstellung,575,8
41,"Landwirtschaft, Forstwirtschaft, Sport, Freizeit, Wohnen",410,8
41,Türgriff,39026,8
41,Geschichte,184,8
41,Kloster,513,8
41,oval,3327,8
41,Folge,4738,8
41,Schmuck,7360,8
41,Badischer Frauenverein vom Roten Kreuz,1526,7
41,Zyklus,362,7
41,Zierseite,1131,7
41,Geschichte 500-1500,2385,7
41,Kongress,2651,7
41,Schale,896,7
41,Versdichtung,821,7
41,Schwestern; einzelne,5872,7
41,Geschichtsschreibung,1811,7
41,Fibel,9991,7
41,Badischer Frauenverein vom Roten Kreuz; Geschichte,1917,6
41,Innenministerium Baden-Württemberg,5465,6
42,Fotos,4,2667
42,Personalakten,9,896
42,Buchmalerei,85,662
42,Karten und Pläne,82,496
42,liturgischer Text,401,451
42,Zeichenkunst,27,419
42,Kunstgewerbe,6,381
42,Freskomalerei,95,361
42,Buchkunst,112,333
42,Miniatur (in der Kolumne),1566,254
42,Architektur,10,238
42,Urkunden,74,226
42,Wandmalerei,111,213
42,Buchseite,1175,180
42,Skulptur,15,171
42,Monografie,21,161
42,Bild,24,158
42,Deckenmalerei,94,157
42,Deckenbild,93,151
42,Ortskatalog zur Kunst und Architektur,66,149
42,Bildseite,84,148
42,Tafelmalerei,23,141
42,Malerei,132,137
42,Bauskulptur,153,117
42,Bildfeld,110,116
42,Wandbild,145,115
42,Nachlässe,157,111
42,Schellackplatte,67,107
42,Miniatur,224,103
42,Zeichnung,28,98
42,biblischer Text,432,89
42,Kanontafel,1339,89
42,Wohnen,174,86
42,Handschrift,858,82
42,Relief,73,82
42,Oper,68,82
42,Innendekoration,798,77
42,Text,203,74
42,Tapete,578,73
42,Kapitell,353,72
42,Kirche,126,69
42,Initiale,1296,68
42,Textblatt,193,63
42,Fotografie,1,59
42,Wanddekoration,870,52
42,Theologie,1202,52
42,bemalt (polychrom),3148,50
42,sonstiger Text,828,47
42,Grabstein,239,45
42,Urkunde,191,45
42,Amtsbücher,30,44
42,Schriftkunst,194,42
42,Foto,2,40
42,Autorenbild,3624,32
42,Kreuzstein,1652,32
42,Initialzierseite,2854,31
42,Exegese,4175,30
42,Liturgie,4602,27
42,Mosaikkunst,814,26
42,Evangeliar,25925,25
42,Supraporte,1122,23
42,Reliefplastik,378,20
42,Druck,51,19
42,Kirche (katholisch),587,19
42,liturgischer Text &amp; biblischer Text,2588,18
42,Druckgrafik,50,18
42,Glasgefäß,1397,18
42,theologischer Text,86,18
42,Lied,851,17
42,Klosterkirche,1901,15
42,Waffe,2324,15
42,Zierseite,1131,15
42,Grabskulptur,172,14
42,Brunnen,296,14
42,Dogmatik,13741,14
42,Kapelle,649,13
42,Statuette,622,12
42,Sakralraumskulptur,738,12
42,Predigt,3126,12
42,Ikone,2504,11
42,Mehrbändiges Werk,859,11
42,Kloster,513,11
42,Vase,580,11
42,Reliquiar,686,11
42,Online-Publikation,178,10
42,Zierinitiale,4228,10
42,Brunnenskulptur,295,10
42,Zeichnung (in der Kolumne),6777,10
42,Medaillon,616,10
42,Statue,16,10
42,Textilkunst,992,10
42,Hagiographie,25837,10
42,Burg,2093,10
42,Versdichtung,821,9
42,Buchdeckel,9148,9
42,Kämpfer,4877,9
42,18. Jahrhundert,15752,9
42,Komödie,2185,9
42,Viehmarkt,36994,9
42,vergoldet,1246,9
43,Fotos,4,2780
43,Personalakten,9,896
43,Kunstgewerbe,6,510
43,Freskomalerei,95,504
43,Karten und Pläne,82,496
43,Buchmalerei,85,466
43,Architektur,10,465
43,Wandmalerei,111,378
43,Skulptur,15,316
43,Wandbild,145,274
43,Buchkunst,112,274
43,liturgischer Text,401,261
43,Ortskatalog zur Kunst und Architektur,66,243
43,Urkunden,74,222
43,Relief,73,207
43,Buchseite,1175,195
43,Deckenmalerei,94,165
43,Bauskulptur,153,159
43,Deckenbild,93,151
43,Bild,24,149
43,Malerei,132,146
43,Kirche,126,143
43,Tafelmalerei,23,136
43,Bildseite,84,132
43,Bildfeld,110,120
43,Schriftkunst,194,119
43,Nachlässe,157,113
43,Miniatur,224,111
43,Schellackplatte,67,107
43,Monografie,21,106
43,Kapitell,353,106
43,Zeichnung,28,90
43,Wohnen,174,86
43,Handschrift,858,86
43,Oper,68,82
43,Fotografie,1,81
43,Textblatt,193,78
43,Text,203,78
43,Innendekoration,798,77
43,Tapete,578,73
43,Zeichenkunst,27,64
43,Initiale,1296,60
43,Foto,2,57
43,Kanontafel,1339,56
43,Wanddekoration,870,50
43,bemalt (polychrom),3148,50
43,Amtsbücher,30,44
43,Kreuzstein,1652,44
43,Zierseite,1131,37
43,Grabskulptur,172,36
43,Grabmal,413,31
43,Textseite,11400,30
43,Urkunde,191,30
43,Initialzierseite,2854,29
43,Miniatur (in der Kolumne),1566,28
43,Kirche (katholisch),587,28
43,Klosterkirche,1901,27
43,Sakralraumskulptur,738,24
43,Statue,16,23
43,Autorenbild,3624,23
43,Kloster,513,23
43,Supraporte,1122,23
43,Stiftskirche,12900,21
43,Zierinitiale,4228,21
43,Druck,51,20
43,Krypta,5372,20
43,Einband,113,20
43,Reliquiar,686,20
43,Druckgrafik,50,19
43,Vase,580,19
43,Kapelle,649,18
43,Burg,2093,18
43,Glasgefäß,1397,18
43,Grabstein,239,17
43,Kirche (evangelisch),949,17
43,Lied,851,17
43,Reliefplastik,378,17
43,Schale,896,17
43,Statuette,622,16
43,Schloss,761,16
43,Buchdeckel,9148,15
43,Waffe,2324,15
43,liturgischer Text &amp; biblischer Text,2588,14
43,Sarkophag,1014,14
43,Goldschmiedekunst,452,14
43,Zyklus,362,13
43,Tierfigur,657,13
43,Taufstein,968,12
43,Textilkunst,992,12
43,Kleinskulptur,1271,12
43,Gefäß,3966,11
43,Kasten,3623,10
43,Online-Publikation,178,10
43,Ausstellung,575,10
43,Portalskulptur,758,10
43,Brunnen,296,10
43,Grabplatte,926,10
43,historisierte Initiale,402,10
43,Quelle,185,9
43,Kruzifix,561,9
44,Fotos,4,2846
44,Buchmalerei,85,1153
44,Architektur,10,1095
44,Personalakten,9,896
44,Bauskulptur,153,797
44,liturgischer Text,401,551
44,Buchseite,1175,524
44,Kapitell,353,523
44,Karten und Pläne,82,496
44,Kunstgewerbe,6,477
44,Buchkunst,112,470
44,Skulptur,15,452
44,Kirche,126,385
44,Wandmalerei,111,375
44,Freskomalerei,95,368
44,Bildseite,84,303
44,Relief,73,299
44,Wandbild,145,276
44,Ortskatalog zur Kunst und Architektur,66,244
44,Urkunden,74,222
44,Bild,24,170
44,Malerei,132,162
44,Deckenmalerei,94,161
44,Deckenbild,93,153
44,Tafelmalerei,23,139
44,Bildfeld,110,128
44,Nachlässe,157,114
44,Zeichenkunst,27,109
44,Miniatur,224,107
44,Schellackplatte,67,107
44,Kanontafel,1339,106
44,Monografie,21,100
44,Zierinitiale,4228,95
44,Handschrift,858,88
44,Wohnen,174,86
44,Mosaikkunst,814,84
44,Oper,68,82
44,Fotografie,1,81
44,Innendekoration,798,77
44,Autorenbild,3624,77
44,Burg,2093,76
44,Zeichnung,28,74
44,Tapete,578,73
44,Klosterkirche,1901,72
44,Kirche (katholisch),587,71
44,Kirche (evangelisch),949,69
44,Text,203,65
44,Foto,2,61
44,Sakralraumskulptur,738,60
44,Statue,16,56
44,Portalskulptur,758,55
44,Goldschmiedekunst,452,55
44,Wanddekoration,870,52
44,Initialzierseite,2854,51
44,bemalt (polychrom),3148,50
44,Krypta,5372,50
44,Portal,167,50
44,Initiale,1296,49
44,Grabskulptur,172,49
44,Dom,1269,48
44,Amtsbücher,30,45
44,Zierseite,1131,43
44,biblischer Text,432,41
44,Kapelle,649,41
44,Kruzifix,561,39
44,sonstiger Text,828,38
44,Reliefplastik,378,34
44,Literatur,1046,32
44,Konsole,181,31
44,Reliquiar,686,29
44,Schlussstein,2143,28
44,Kathedrale,3262,28
44,Gewölbemosaik,9353,28
44,Kloster,513,25
44,Wandmosaik,815,25
44,Säule,4855,23
44,Supraporte,1122,23
44,Schriftkunst,194,21
44,Kreuzstein,1652,21
44,Turm,3806,21
44,Urkunde,191,20
44,Druck,51,19
44,Gewändefigur,8313,19
44,Druckgrafik,50,18
44,Buchillustration,883,18
44,Fries,1010,18
44,Glasgefäß,1397,18
44,Kelch,2688,18
44,Medaillon,616,18
44,Altarskulptur,116,17
44,Lied,851,17
44,Tür,927,17
44,Tierfigur,657,16
44,Westportal,3137,16
44,Heiligenleben,38308,15
44,Grabmal,413,15
44,Sarkophag,1014,15
44,Handschriften,1653,15
44,Taufstein,968,15
44,Waffe,2324,14
45,Architektur,10,5629
45,Bauskulptur,153,4470
45,Fotos,4,4254
45,Kapitell,353,2925
45,Skulptur,15,2819
45,Buchmalerei,85,1995
45,Kirche,126,1427
45,Relief,73,1415
45,Ortskatalog zur Kunst und Architektur,66,1253
45,Kunstgewerbe,6,1076
45,Wandmalerei,111,1011
45,Buchkunst,112,946
45,Personalakten,9,897
45,Freskomalerei,95,873
45,Zeichenkunst,27,850
45,Wandbild,145,837
45,liturgischer Text,401,837
45,Portalskulptur,758,602
45,Buchseite,1175,586
45,Karten und Pläne,82,496
45,Zeichnung,28,485
45,Deckenmalerei,94,471
45,Bildseite,84,468
45,Initiale,1296,428
45,Burg,2093,402
45,Bildfeld,110,400
45,Portal,167,386
45,Handschrift,858,384
45,Kirche (katholisch),587,359
45,Urkunden,74,353
45,Klosterkirche,1901,335
45,theologischer Text,86,328
45,Goldschmiedekunst,452,326
45,Deckenbild,93,321
45,Text,203,307
45,Kirche (evangelisch),949,292
45,Statue,16,290
45,Sakralraumskulptur,738,289
45,Malerei,132,286
45,Konsole,181,279
45,Reliefplastik,378,263
45,Schriftkunst,194,259
45,Bild,24,250
45,Schloss,761,236
45,sonstiger Text,828,226
45,Schlussstein,2143,225
45,Zyklus,362,210
45,Fotografie,1,205
45,Kapitellzone,4196,196
45,Tympanon,5257,187
45,Grabskulptur,172,183
45,Miniatur,224,178
45,Tafelmalerei,23,175
45,Konsolfigur,3339,173
45,Foto,2,155
45,historisierte Initiale,402,154
45,Westportal,3137,151
45,Mosaikkunst,814,150
45,Reliquienschrein,903,148
45,Monografie,21,147
45,Kreuzgang,704,145
45,Kapelle,649,143
45,Basis,9506,141
45,Literatur,1046,134
45,Kruzifix,561,132
45,Dom,1269,129
45,Turm,3806,129
45,Gewölbebild,871,125
45,Kathedrale,3262,125
45,Reliquiar,686,125
45,Zierinitiale,4228,123
45,Taufstein,968,121
45,Kloster,513,118
45,Nachlässe,157,117
45,Archivoltenfigur,219,112
45,Archivolte,1944,111
45,Kämpfer,4877,107
45,Säule,4855,107
45,Schellackplatte,67,107
45,Gewölbemalerei,2977,101
45,Tympanonrelief,4462,98
45,Schmiedekunst,1393,93
45,Gewände,2594,93
45,biblischer Text,432,90
45,Fries,1010,90
45,Sitzfigur,1672,87
45,Innenraum,294,86
45,Wohnen,174,86
45,Miniatur (halbseitig),827,86
45,Oper,68,82
45,Grabmal,413,79
45,Miniatur (in der Kolumne),1566,79
45,liturgischer Text &amp; Gebetbuch,3224,79
45,Innendekoration,798,77
45,Autorenbild,3624,74
45,Krypta,5372,73
45,Tapete,578,73
45,Gewändefigur,8313,71
45,Textblatt,193,70
45,sonstiger Text &amp; Heiligenleben,12236,66
46,Fotos,4,3480
46,Architektur,10,3285
46,Bauskulptur,153,2808
46,Kapitell,353,1983
46,Skulptur,15,1524
46,Buchmalerei,85,1163
46,Kirche,126,1000
46,Personalakten,9,897
46,Relief,73,707
46,Ortskatalog zur Kunst und Architektur,66,684
46,liturgischer Text,401,614
46,Kunstgewerbe,6,593
46,Zeichenkunst,27,585
46,Wandmalerei,111,514
46,Karten und Pläne,82,496
46,Freskomalerei,95,482
46,Buchkunst,112,480
46,Wandbild,145,412
46,Buchseite,1175,351
46,Zeichnung,28,346
46,Portalskulptur,758,334
46,theologischer Text,86,247
46,Malerei,132,247
46,Burg,2093,246
46,Urkunden,74,240
46,Handschrift,858,239
46,Deckenmalerei,94,236
46,Bildfeld,110,231
46,Deckenbild,93,228
46,Kirche (katholisch),587,220
46,Initiale,1296,214
46,Bildseite,84,207
46,Klosterkirche,1901,203
46,Portal,167,199
46,Text,203,189
46,Kirche (evangelisch),949,170
46,Bild,24,167
46,Kapitellzone,4196,160
46,Tafelmalerei,23,154
46,Statue,16,153
46,sonstiger Text,828,148
46,Fotografie,1,146
46,Sakralraumskulptur,738,136
46,Schloss,761,134
46,Foto,2,132
46,Literatur,1046,127
46,Konsole,181,127
46,Schlussstein,2143,126
46,Schriftkunst,194,125
46,Grabskulptur,172,118
46,Monografie,21,115
46,Nachlässe,157,115
46,Konsolfigur,3339,109
46,Tympanon,5257,108
46,Schellackplatte,67,107
46,Westportal,3137,97
46,Mosaikkunst,814,94
46,Zyklus,362,92
46,Wohnen,174,86
46,Archivolte,1944,85
46,Oper,68,82
46,Taufstein,968,78
46,Innendekoration,798,77
46,Kämpfer,4877,77
46,historisierte Initiale,402,74
46,Schmiedekunst,1393,73
46,Zierinitiale,4228,73
46,Kreuzgang,704,73
46,Tapete,578,73
46,Goldschmiedekunst,452,72
46,Kloster,513,70
46,Kapelle,649,70
46,Kruzifix,561,68
46,Miniatur (in der Kolumne),1566,68
46,Gewände,2594,67
46,Dom,1269,65
46,Kathedrale,3262,64
46,Fries,1010,64
46,Turm,3806,63
46,Miniatur,224,58
46,Basis,9506,56
46,Wanddekoration,870,55
46,Tympanonrelief,4462,52
46,Reliefplastik,378,52
46,theologischer Text &amp; astrologischer Text,5241,52
46,Reliquiar,686,51
46,bemalt (polychrom),3148,50
46,Krypta,5372,49
46,Autorenbild,3624,48
46,Archivoltenfigur,219,48
46,Zeichnung (in der Kolumne),6777,48
46,Amtsbücher,30,45
46,Grabmal,413,44
46,Gewändefigur,8313,42
46,Säule,4855,42
46,Fassadenskulptur,4146,39
46,Türsturz,8666,39
46,biblischer Text,432,38
46,Gefängnis,4537,37
46,Konsolkopf,7830,36
47,Architektur,10,3646
47,Fotos,4,3644
47,Bauskulptur,153,3019
47,Skulptur,15,2252
47,Kapitell,353,1942
47,Buchmalerei,85,1261
47,Relief,73,1088
47,Kunstgewerbe,6,913
47,Ortskatalog zur Kunst und Architektur,66,904
47,Kirche,126,898
47,Personalakten,9,897
47,Wandmalerei,111,861
47,Freskomalerei,95,798
47,Wandbild,145,730
47,Buchkunst,112,627
47,Karten und Pläne,82,496
47,Zeichenkunst,27,484
47,Portalskulptur,758,472
47,Deckenmalerei,94,398
47,liturgischer Text,401,343
47,Bildseite,84,333
47,Urkunden,74,329
47,Buchseite,1175,324
47,Portal,167,289
47,Deckenbild,93,286
47,Goldschmiedekunst,452,285
47,Zeichnung,28,275
47,Bildfeld,110,274
47,Initiale,1296,271
47,Reliefplastik,378,243
47,Burg,2093,242
47,Konsole,181,240
47,Bild,24,238
47,Statue,16,227
47,Handschrift,858,226
47,Kirche (evangelisch),949,218
47,Malerei,132,215
47,Sakralraumskulptur,738,214
47,Schlussstein,2143,208
47,Klosterkirche,1901,202
47,Kirche (katholisch),587,201
47,theologischer Text,86,196
47,Text,203,168
47,sonstiger Text,828,166
47,Schriftkunst,194,159
47,Tafelmalerei,23,159
47,Konsolfigur,3339,147
47,Miniatur,224,145
47,Reliquienschrein,903,143
47,historisierte Initiale,402,139
47,Monografie,21,138
47,Tympanon,5257,136
47,Grabskulptur,172,133
47,Schloss,761,129
47,Zyklus,362,126
47,Mosaikkunst,814,126
47,Basis,9506,126
47,Gewölbebild,871,122
47,Fotografie,1,122
47,Nachlässe,157,117
47,Westportal,3137,109
47,Schellackplatte,67,107
47,Reliquiar,686,105
47,Kruzifix,561,104
47,Kapitellzone,4196,104
47,Kapelle,649,104
47,Gewölbemalerei,2977,101
47,Turm,3806,97
47,Zierinitiale,4228,92
47,Kreuzgang,704,92
47,Säule,4855,92
47,Archivolte,1944,86
47,Wohnen,174,86
47,Dom,1269,85
47,Kathedrale,3262,83
47,Oper,68,82
47,liturgischer Text &amp; Gebetbuch,3224,79
47,Miniatur (halbseitig),827,79
47,Taufstein,968,79
47,Innendekoration,798,77
47,Archivoltenfigur,219,75
47,Tympanonrelief,4462,74
47,Innenraum,294,73
47,Tapete,578,73
47,biblischer Text,432,72
47,Sitzfigur,1672,70
47,Kloster,513,67
47,Foto,2,62
47,sonstiger Text &amp; Heiligenleben,12236,60
47,Textblatt,193,58
47,Grabmal,413,58
47,Wanddekoration,870,51
47,Dorfkirche,2123,51
47,bemalt (polychrom),3148,50
47,Gewände,2594,50
47,Tür,927,50
47,Tierfigur,657,50
47,Kämpfer,4877,49
47,Fries,1010,48
47,Amtsbücher,30,46
48,Architektur,10,4479
48,Fotos,4,4278
48,Urkunden,74,2009
48,Skulptur,15,1923
48,Bauskulptur,153,1673
48,Ortskatalog zur Kunst und Architektur,66,1400
48,Buchmalerei,85,1324
48,Wandmalerei,111,1223
48,Personalakten,9,898
48,Freskomalerei,95,862
48,Kunstgewerbe,6,858
48,Wandbild,145,857
48,Kirche,126,827
48,Statue,16,678
48,Relief,73,589
48,Karten und Pläne,82,496
48,Kapitell,353,489
48,Deckenmalerei,94,471
48,biblischer Text,432,458
48,Kirche (evangelisch),949,429
48,liturgischer Text,401,411
48,Buchkunst,112,405
48,Deckenbild,93,304
48,Fotografie,1,300
48,Burg,2093,296
48,Malerei,132,275
48,Bild,24,258
48,Sakralraumskulptur,738,253
48,Grabskulptur,172,248
48,historisierte Initiale,402,233
48,Miniatur,224,231
48,Portalskulptur,758,218
48,Bildfeld,110,216
48,Buchseite,1175,216
48,Glasmalerei,372,207
48,Tafelmalerei,23,207
48,Kirche (katholisch),587,197
48,Schlussstein,2143,191
48,Bildseite,84,185
48,Portal,167,181
48,Schloss,761,180
48,Monografie,21,180
48,Klosterkirche,1901,173
48,Handschrift,858,165
48,Dorfkirche,2123,163
48,Archivoltenfigur,219,156
48,Glasbild,700,134
48,Konsole,181,130
48,Nachlässe,157,129
48,Zyklus,362,126
48,Kreuzstein,1652,122
