timeId,name,affiliateId,count
36,Dom und Domschatz Halberstadt (Halberstadt),5213,91
36,"Welter, Michael",10551,77
36,"Wale, Johannes",30424,75
36,Unbekannter Fotograf (Fotograf),585,68
36,Bayerisches Nationalmuseum (München),917,64
36,"Möbius, Walter (Fotograf)",2833,62
36,Hessische Landes- und Hochschulbibliothek (Darmstadt),129,56
36,"Repgow, Eike",89275,56
36,"Antelami, Benedictus",231541,54
36,Bibliothèque Nationale (Paris),8726,51
36,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50
36,"Hildebrand, Gustav (Fotograf)",58,49
36,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,48
36,Bischöfliches Dom- und Diözesanmuseum (Mainz),2263,38
36,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Völkerkunde (Berlin),1824,36
36,Kloster Bronnbach,2340,34
36,Bibliothèque Royale Albert Ier (Brüssel),10028,33
36,"Pötzsch, Martin",12390,32
36,St. Peter Mainz,6906,31
36,Germanisches Nationalmuseum (Nürnberg),9751,31
36,"Heinrich (VII.); König, 1211-1242",120124,31
36,Biblioteca Apostolica Vaticana (Vatikan),4201,30
36,"Gebr. Metz, Tübingen",8282,30
36,Bibliothèque Municipale (Dijon),86172,30
36,"König, Christoph",90052,30
36,"Friedrich II.; Kaiser, 1194-1250",2535,29
36,Schnütgen-Museum (Köln),7052,29
36,"Photographie und Verlag Bernhard Wehnert, Wertheim a.M.",94330,29
36,"Hebeisen, Gustav; Archivar, Museumsdirektor, 1875-1940",16584,28
36,Biblioteca Comunale (Siena),8767,28
36,Stiftsbibliothek Benediktinerkloster Engelberg (Engelberg (Obwalden)),44959,28
36,Domschatzkammer (Aachen),28465,27
36,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Skulpturensammlung (Berlin),594,27
36,"Verdi, Giuseppe",84,26
36,"Herbel, Charles",90341,26
36,Rheinisches Landesmuseum (Trier),6111,26
36,Musée de Cluny (Paris),9161,26
36,"Kaubisch, Oskar (Fotograf)",3560,24
36,"Beckmann, ? (Fotograf)",270,24
36,"Richter, Regine (Fotograf)",61,24
36,Musée de Picardie (Amiens),32129,24
36,Kommende Mergentheim,7991,23
36,Rheinisches Landesmuseum Bonn mit Regionalmuseum Xanten (Bonn),30308,22
36,?,8115,22
36,Abtei Saint-Maurice — Kirchenschatz (Saint-Maurice (Wallis)),35629,22
36,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Islamische Kunst (Berlin),31357,22
36,Werner,3040,21
36,Nikolaus von Verdun (1140),1840,20
36,Trésor de la Cathedrale Notre-Dame (Tournai),30978,20
36,Fürstlich Fürstenbergische Schloßbibliothek (Donaueschingen),48248,20
36,Benediktinerinnenorden,12885,19
36,Bibliothèque Municipal (Dole),51742,18
36,"Wagner, Conrad",70519,18
36,"Holzer, ? (1850)",70520,18
36,"Schulz, K. J.",70521,18
36,"Neumair, Jg.",70522,18
36,"Wien, Conrad",70523,18
36,Meister des Laacher Samson,62079,17
36,Conrad von Scheyern,73736,17
36,"Fink,",6984,17
36,"Vaillant, Jacques",51998,16
36,Bischöfliches Dom- und Diözesanmuseum (Trier),1877,16
36,Museo Provinciale Campano (Capua),19800,16
36,Herzogl. Rentkammer Amt Stuttgart,84993,16
36,Städtische Sammlungen — Huldigungssaal (Goslar),228330,16
36,Museum der Stadt Worms und Städtische Gemäldegalerie (Worms),80402,16
36,Sammlung über Erwerbungen und Veräußerungen,128365,16
36,Liebieghaus (Frankfurt (Main)),4340,15
36,"Loos, Hans (Fotograf)",39053,15
36,"Ruof, Bartholomäus",42995,15
36,Stadt Ulm,33676,15
36,"Karpinski, Jürgen (Fotograf)",4232,15
36,Museum voor Stenen Voorwerpen (Gent),571,15
36,Byzantinisches Museum (Athen),4612,14
36,Aargauer Kantonsbibliothek (Aarau),3209,14
36,[Günther Zainer],7262,14
36,[Johann Mentelin],109340,14
36,"Wagner, Richard",1935,14
36,"Fromiller, Josef Ferdinand",76626,14
36,-Akten Basel-,18172,14
36,Museum für Kunsthandwerk (Frankfurt (Main)),1848,13
36,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Kunstgewerbemuseum (Berlin),1168,13
36,Benediktinerorden,113573,13
36,"Richter, Ludwig <1803>",16947,13
36,"Kunstanstalt C. Pelz, Sigmaringen",270218,13
36,Meister von Hohenfurth,309537,13
36,Museum für Völkerkunde (Frankfurt (Main)),44030,12
36,Liebfrauen Mainz,10130,12
37,Bayerische Staatsbibliothek (München),685,687
37,Staatsbibliothek zu Berlin - Preußischer Kulturbesitz (Berlin),1744,575
37,Leopold Adler,7885,571
37,Württembergische Landesbibliothek (Stuttgart),393,429
37,"Württemberg-Urach, Ludwig I. von; Graf, 1412-1450",194,408
37,Oskar Netoliczka,1727,308
37,Bayerisches Nationalmuseum (München),917,303
37,"Sigismund; Kaiser, 1368-1437",21511,288
37,Altmünster Mainz,1261,253
37,Reichklara Mainz,2007,246
37,"Ghiberti, Lorenzo",1496,236
37,"Aufsberg, Lala (Fotograf)",537,233
37,"Fridang, Erhard, Abt von Weingarten",4436,202
37,Bibliothèque Royale Albert Ier (Brüssel),10028,200
37,"Weingarten, Äbte von; Erhard Fridang",4441,199
37,Bibliothèque Nationale (Paris),8726,193
37,aus dem vorderösterreichischen Archiv,4634,188
37,Bibliothèque Muncipal (Grenoble),28124,181
37,Martin le Franc,28125,181
37,"Jean (Berry, Herzog, 1, le Magnifique)",14046,172
37,"Ulrich V., Graf",596,171
37,aus dem Hochberger Archiv,1478,163
37,Simon von Taisten,6331,162
37,"Ruprecht (III.) von der Pfalz; König, 1352-1410",12154,144
37,Kommende Mergentheim,7991,141
37,St. Johannes Mainz,7199,132
37,"Württemberg, Eberhard III. (der Milde); Graf, nach 1362-1417",11915,132
37,St. Agnes Mainz,6630,125
37,Gesamtarchiv Schenk von Stauffenberg,140,119
37,Stadtgericht Mainz,12374,119
37,"Maria (Geldern, Herzogin)",13641,115
37,"Grübel, Heinrich",7722,109
37,"Sünder, Kaspar",7724,109
37,"Lederhoser, Joh.",7723,106
37,"Richter, Regine (Fotograf)",61,103
37,Kartause Mainz,4616,100
37,"Blarer, Johann II. Abt von Weingarten",59554,96
37,"Rosner, Johann",13338,95
37,"Tod, Oswald, Ammann",4440,93
37,"Weingarten, Äbte von; Johann II. Blarer",59557,92
37,Germanisches Nationalmuseum (Nürnberg),9751,90
37,Liebfrauen Mainz,10130,89
37,"Coler, Johannes",10763,85
37,"Rudolf (Ems, von)",10764,85
37,Bibliothèque Municipale (Tours),6269,81
37,St. Annen-Museum,1568,81
37,Mainz,13748,80
37,Heiliggeistspital Mainz,2265,80
37,Bruderschaft der vier Klöster Mainz,3114,78
37,Pseudo-Jacquemart,66334,78
37,Donatello,2726,77
37,"Welter, Michael",10551,77
37,Offenburg; Henmann,25859,74
37,Liebieghaus (Frankfurt (Main)),4340,74
37,Dom und Domschatz Halberstadt (Halberstadt),5213,73
37,Messbildstelle Dresden (Fotograf),195,72
37,Domschatz (Trier),325,70
37,"Adeltzhoffer, Ulrich",7224,69
37,aus dem Rötteln- und Sausenberger Archiv,6644,68
37,aus dem Archiv der Deutsch-Ordens-Kommende Freiburg,14646,68
37,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Skulpturensammlung (Berlin),594,67
37,Meister der Maria von Geldern,13640,66
37,"Le Noir, Jean",60214,63
37,"Württemberg, Ulrich V. der Vielgeliebte; Graf, 1413-1480",24798,63
37,"Großherzogliches Justizdepartement, Lehenhof",351,61
37,"Friedrich III.; Kaiser, 1415-1493",4446,61
37,Conrad von Soest,4215,59
37,Hessische Landesbibliothek Fulda (Fulda),877,59
37,Kloster Bronnbach,2340,59
37,"Konstanz, Generalvikar",47655,59
37,Roritzer (Baumeister- und Bildhauer-Familie),50197,58
37,St. Peter Mainz,6906,57
37,"Franz (Gewicz, von)",28154,57
37,Karmeliter Mainz,5956,56
37,"Hesdin, Jacquemart de (1380)",14045,54
37,"Weyden, Rogier van der",46672,54
37,Domstift Mainz,19496,53
37,Museo dell'Opera di Santa Maria del Fiore (Florenz),1495,52
37,"Rottweil, Hofrichter",9834,52
37,Meister des Dutuitschen Ölberges,77487,52
37,"Rot an der Rot, Martin, Abt von",115689,52
37,Schnütgen-Museum (Köln),7052,51
37,"Lochner, Stefan",10253,50
37,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50
37,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Gemäldegalerie (Berlin),1867,48
37,"Multscher, Hans",49992,48
37,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Kupferstichkabinett - Sammlung der Zeichnungen und Druckgraphik (Berlin),2073,47
37,"Hildebrand, Gustav (Fotograf)",58,46
37,"Wenzel (Heiliges Römisches Reich, König)",732,44
37,Museum Plantin-Moretus (Antwerpen),733,44
37,Biblioteca Nazionale Centrale (Turin),25991,44
37,Angelico (Fra),9365,43
37,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,43
37,Gaston Phoebus,7596,42
37,Kloster Eberbach,18999,42
37,Arnold von Westfalen,4470,42
37,Zeichner A der Lauber-Werkstatt,42860,40
37,"Quercia, Jacopo della",62051,40
37,"Reischach, Heinrich von, Unterlandvogt",70369,40
37,private Sammlung (München),2282,39
38,Leopold Adler,7885,571
38,Oskar Netoliczka,1727,308
38,Simon von Taisten,6331,162
38,"Rosner, Johann",13338,95
38,"Welter, Michael",10551,77
38,Römisch-Germanisches Museum (Köln),9823,53
38,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50
38,"Helbig, Konrad (Fotograf)",544,47
38,"Karpinski, Jürgen (Fotograf)",4232,39
38,"Gebr. Metz, Tübingen",8282,30
38,"Musée National du Louvre — Département des Antiquités grecques, étrusques et romaines (Paris)",2216,29
38,"Photographie und Verlag Bernhard Wehnert, Wertheim a.M.",94330,29
38,"Hebeisen, Gustav; Archivar, Museumsdirektor, 1875-1940",16584,28
38,"Verdi, Giuseppe",84,26
38,"Herbel, Charles",90341,26
38,?,8115,22
38,Landesmuseum Mainz (Mainz),386,21
38,"Richter, Regine (Fotograf)",61,18
38,"Hildebrand, Gustav (Fotograf)",58,17
38,"Aufsberg, Lala (Fotograf)",537,17
38,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Spätantike und Byzantinische Kunst (Berlin),37317,16
38,"Vaillant, Jacques",51998,16
38,Herzogl. Rentkammer Amt Stuttgart,84993,16
38,Stadt Ulm,33676,15
38,[Günther Zainer],7262,14
38,[Johann Mentelin],109340,14
38,"Wagner, Richard",1935,14
38,"Fromiller, Josef Ferdinand",76626,14
38,Musée de Picardie (Amiens),32129,14
38,"Richter, Ludwig <1803>",16947,13
38,"Kunstanstalt C. Pelz, Sigmaringen",270218,13
38,Meister von Hohenfurth,309537,13
38,Museum für Kunst und Kultur Thessaloníkis im Weißen Turm (Saloniki),11242,12
38,Archäologisches Museum (Philippi),176578,12
38,"Loos, Hans (Fotograf)",39053,11
38,Canaletto,12682,11
38,"Fink,",6984,11
38,"[Drucker mit dem bizarren R, d.i. Adolf Rusch]",216146,11
38,Libon von Elis,10410,10
38,Museum Wiesbaden — Sammlung Nassauischer Altertümer (Wiesbaden),10862,10
38,"G. Schaffert, Creglingen",34060,10
38,[Michael Wenssler],145107,9
38,"Libaerts, Eliseus",27576,9
38,"Cima da Conegliano, Giovanni Battista",69694,9
38,"Dinglinger, Melchior",33004,9
38,[Johann Amerbach],120038,9
38,Nikopolis-Museum (Preveza),105786,9
38,private Sammlung,33494,8
38,"Augustinus, Aurelius (354-430)",1248,8
38,"Vandenhoeck & Ruprecht,",4660,8
38,Rheinisches Landesmuseum (Trier),6111,8
38,[Michael Greyff],117951,8
38,Vermessungsamt Mosbach,37946,8
38,"Maderni, Giovanni Manfredo",165403,8
38,"Stengel & Co., Dresden",189453,8
38,"Geselschap, Friedrich",242534,8
38,"Ottmar Zieher, München",343270,8
38,"Zieher, Ottmar, München",343271,8
38,Thomas <de Aquino> (1225-1274),2780,8
38,Unbekannter Fotograf (Fotograf),585,8
38,Paulus <Burgensis> (1350-1435),53390,8
38,Reichsbahndirektion Karlsruhe,2492,8
38,"Wilhelm Puder, Berlin",70554,7
38,"Puder, Wilhelm, Berlin",70555,7
38,"[Drucker des Henricus Ariminensis, d.i. Georg Reyser]",25822,7
38,Katharinenkloster — Ikonensammlung (Katharinenkloster (Sinai)),6884,7
38,"Maier, Johannes; Kirchenmusiker, Archivar, 1902-1960",26374,7
38,"Grosse, Theodor",292684,7
38,"Gerson, Johannes (1363-1429)",44985,7
38,"Rössing, Roger (Fotograf)",200,7
38,"Rössing, Renate (Fotograf)",201,7
38,"Caracciolo, Roberto (1425-1495)",90664,7
38,"Hofbuchdruckerei Liehner, Sigmaringen",368609,7
38,Nicolaus <de Lyra> (1270-1349),45636,7
38,"Gestaltung: WEDO, Pfullingen",29034,6
38,"Schenk, Pieter",1567,6
38,"Smids, Ludolf",52547,6
38,Musée National du Louvre (Paris),12953,6
38,Liebieghaus (Frankfurt (Main)),4340,6
38,[Johann Prüss],69462,6
38,Johannes <Andreae> (1270-1348),24138,6
38,[Konrad Fyner],72113,6
38,private Sammlung (Berlin),5155,6
38,"Cicero, Marcus Tullius (v106-v43)",276,6
38,"Nider, Johannes (1380-1438)",31942,6
38,[Ulrich Zell],111348,6
38,Preußisches Staatshochbauamt Sigmaringen (Provenienzen Registraturbildner),1684,6
38,"Johannes Elchlepps, Freiburg",632582,6
38,"Elchlepps, Johannes, Freiburg",632583,6
38,"Leisner, Emmi",45262,5
38,Thomas <a Kempis> (1379-1471),5160,5
38,"Sowka-Wessner, Zossen",115917,5
38,"Schönbach, Hans Willy? (Fotograf)",6729,5
38,"H. Sting, Tübingen",6740,5
38,"Sting, H., Tübingen",134043,5
38,Villeroy und Boch,88265,5
38,"Mozart, Wolfgang Amadeus",1861,5
38,[Johann Zainer der Ältere],143781,5
38,Museum Folkwang (Essen),2487,5
38,"Fotoatelier Kugler, Sigmaringen",166821,5
39,Leopold Adler,7885,571
39,Oskar Netoliczka,1727,308
39,Simon von Taisten,6331,162
39,Römisch-Germanisches Museum (Köln),9823,111
39,"Rosner, Johann",13338,95
39,"Welter, Michael",10551,77
39,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50
39,"Helbig, Konrad (Fotograf)",544,44
39,"Karpinski, Jürgen (Fotograf)",4232,38
39,Musée National du Louvre (Paris),12953,36
39,Landesmuseum Mainz (Mainz),386,33
39,"Gebr. Metz, Tübingen",8282,30
39,"Photographie und Verlag Bernhard Wehnert, Wertheim a.M.",94330,29
39,"Hebeisen, Gustav; Archivar, Museumsdirektor, 1875-1940",16584,28
39,"Verdi, Giuseppe",84,26
39,"Herbel, Charles",90341,26
39,"Hildebrand, Gustav (Fotograf)",58,24
39,?,8115,22
39,Museum für Kunst und Kultur Thessaloníkis im Weißen Turm (Saloniki),11242,22
39,Archäologisches Museum (Philippi),176578,21
39,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Spätantike und Byzantinische Kunst (Berlin),37317,20
39,Museum Wiesbaden — Sammlung Nassauischer Altertümer (Wiesbaden),10862,20
39,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,19
39,"Richter, Regine (Fotograf)",61,18
39,"Grasser, Franz (Fotograf)",1000,17
39,"Vaillant, Jacques",51998,16
39,Herzogl. Rentkammer Amt Stuttgart,84993,16
39,Stadt Ulm,33676,15
39,[Günther Zainer],7262,14
39,[Johann Mentelin],109340,14
39,"Wagner, Richard",1935,14
39,"Fromiller, Josef Ferdinand",76626,14
39,Museo Diocesano (Rossano (Cosenza)),18915,13
39,"Aufsberg, Lala (Fotograf)",537,13
39,"Richter, Ludwig <1803>",16947,13
39,"Kunstanstalt C. Pelz, Sigmaringen",270218,13
39,Meister von Hohenfurth,309537,13
39,Anthemios von Tralleis,85739,12
39,"Fink,",6984,12
39,"Loos, Hans (Fotograf)",39053,11
39,Canaletto,12682,11
39,"[Drucker mit dem bizarren R, d.i. Adolf Rusch]",216146,11
39,Musée Lapidaire (Vienne (Isère)),104538,10
39,"G. Schaffert, Creglingen",34060,10
39,Hessisches Landesmuseum Darmstadt (Darmstadt),14765,10
39,[Michael Wenssler],145107,9
39,"Libaerts, Eliseus",27576,9
39,"Cima da Conegliano, Giovanni Battista",69694,9
39,"Dinglinger, Melchior",33004,9
39,[Johann Amerbach],120038,9
39,"Augustinus, Aurelius (354-430)",1248,8
39,[Michael Greyff],117951,8
39,Vermessungsamt Mosbach,37946,8
39,"Maderni, Giovanni Manfredo",165403,8
39,"Stengel & Co., Dresden",189453,8
39,"Geselschap, Friedrich",242534,8
39,"Ottmar Zieher, München",343270,8
39,"Zieher, Ottmar, München",343271,8
39,Thomas <de Aquino> (1225-1274),2780,8
39,Nikopolis-Museum (Preveza),105786,8
39,Paulus <Burgensis> (1350-1435),53390,8
39,Reichsbahndirektion Karlsruhe,2492,8
39,"Wilhelm Puder, Berlin",70554,7
39,"Puder, Wilhelm, Berlin",70555,7
39,"[Drucker des Henricus Ariminensis, d.i. Georg Reyser]",25822,7
39,"Vandenhoeck & Ruprecht,",4660,7
39,"Maier, Johannes; Kirchenmusiker, Archivar, 1902-1960",26374,7
39,"Grosse, Theodor",292684,7
39,"Gerson, Johannes (1363-1429)",44985,7
39,"Caracciolo, Roberto (1425-1495)",90664,7
39,"Hofbuchdruckerei Liehner, Sigmaringen",368609,7
39,Nicolaus <de Lyra> (1270-1349),45636,7
39,"Gestaltung: WEDO, Pfullingen",29034,6
39,"Schenk, Pieter",1567,6
39,"Smids, Ludolf",52547,6
39,[Johann Prüss],69462,6
39,Johannes <Andreae> (1270-1348),24138,6
39,Muzeum Archeologiczne (Gdańsk),38676,6
39,[Konrad Fyner],72113,6
39,"Musée National du Louvre — Département des Antiquités grecques, étrusques et romaines (Paris)",2216,6
39,"Cicero, Marcus Tullius (v106-v43)",276,6
39,"Nider, Johannes (1380-1438)",31942,6
39,Archäologisches Museum (Milet),56762,6
39,"Rössing, Roger (Fotograf)",200,6
39,"Rössing, Renate (Fotograf)",201,6
39,[Ulrich Zell],111348,6
39,Preußisches Staatshochbauamt Sigmaringen (Provenienzen Registraturbildner),1684,6
39,Museo Archeologico Regionale (Syrakus),50532,6
39,"Johannes Elchlepps, Freiburg",632582,6
39,"Elchlepps, Johannes, Freiburg",632583,6
39,"Leisner, Emmi",45262,5
39,Thomas <a Kempis> (1379-1471),5160,5
39,Liebieghaus (Frankfurt (Main)),4340,5
39,"Sowka-Wessner, Zossen",115917,5
39,"Schönbach, Hans Willy? (Fotograf)",6729,5
39,"H. Sting, Tübingen",6740,5
39,"Sting, H., Tübingen",134043,5
39,Villeroy und Boch,88265,5
39,"Mozart, Wolfgang Amadeus",1861,5
39,[Johann Zainer der Ältere],143781,5
40,Leopold Adler,7885,571
40,Oskar Netoliczka,1727,308
40,Simon von Taisten,6331,162
40,"Rosner, Johann",13338,95
40,"Welter, Michael",10551,77
40,Dom-Museum Fulda (Fulda),851,69
40,Ragyndrudis,38669,69
40,Römisch-Germanisches Museum (Köln),9823,63
40,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50
40,"Helbig, Konrad (Fotograf)",544,42
40,Musée National du Louvre (Paris),12953,31
40,"Gebr. Metz, Tübingen",8282,30
40,"Photographie und Verlag Bernhard Wehnert, Wertheim a.M.",94330,29
40,"Hebeisen, Gustav; Archivar, Museumsdirektor, 1875-1940",16584,28
40,"Verdi, Giuseppe",84,26
40,"Herbel, Charles",90341,26
40,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,22
40,?,8115,22
40,"Richter, Regine (Fotograf)",61,18
40,Landesmuseum Mainz (Mainz),386,18
40,Hessisches Landesmuseum Darmstadt (Darmstadt),14765,17
40,"Karpinski, Jürgen (Fotograf)",4232,17
40,Rheinisches Landesmuseum Bonn mit Regionalmuseum Xanten (Bonn),30308,17
40,"Vaillant, Jacques",51998,16
40,Herzogl. Rentkammer Amt Stuttgart,84993,16
40,Stadt Ulm,33676,15
40,Katharinenkloster — Ikonensammlung (Katharinenkloster (Sinai)),6884,14
40,[Günther Zainer],7262,14
40,[Johann Mentelin],109340,14
40,"Wagner, Richard",1935,14
40,"Fromiller, Josef Ferdinand",76626,14
40,"Richter, Ludwig <1803>",16947,13
40,"Fink,",6984,13
40,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Spätantike und Byzantinische Kunst (Berlin),37317,13
40,"Kunstanstalt C. Pelz, Sigmaringen",270218,13
40,Meister von Hohenfurth,309537,13
40,"Loos, Hans (Fotograf)",39053,11
40,Museum Wiesbaden — Sammlung Nassauischer Altertümer (Wiesbaden),10862,11
40,Canaletto,12682,11
40,"[Drucker mit dem bizarren R, d.i. Adolf Rusch]",216146,11
40,Bayerisches Nationalmuseum (München),917,10
40,"G. Schaffert, Creglingen",34060,10
40,Liebieghaus (Frankfurt (Main)),4340,10
40,[Michael Wenssler],145107,9
40,Museum Folkwang (Essen),2487,9
40,"Libaerts, Eliseus",27576,9
40,"Cima da Conegliano, Giovanni Battista",69694,9
40,"Dinglinger, Melchior",33004,9
40,[Johann Amerbach],120038,9
40,"Augustinus, Aurelius (354-430)",1248,8
40,[Michael Greyff],117951,8
40,Vermessungsamt Mosbach,37946,8
40,"Maderni, Giovanni Manfredo",165403,8
40,"Stengel & Co., Dresden",189453,8
40,"Geselschap, Friedrich",242534,8
40,"Ottmar Zieher, München",343270,8
40,"Zieher, Ottmar, München",343271,8
40,Thomas <de Aquino> (1225-1274),2780,8
40,"Aufsberg, Lala (Fotograf)",537,8
40,Paulus <Burgensis> (1350-1435),53390,8
40,Reichsbahndirektion Karlsruhe,2492,8
40,"Wilhelm Puder, Berlin",70554,7
40,"Puder, Wilhelm, Berlin",70555,7
40,"[Drucker des Henricus Ariminensis, d.i. Georg Reyser]",25822,7
40,private Sammlung (Karlsruhe),13729,7
40,Rheinisches Landesmuseum (Trier),6111,7
40,"Vandenhoeck & Ruprecht,",4660,7
40,"Maier, Johannes; Kirchenmusiker, Archivar, 1902-1960",26374,7
40,"Grosse, Theodor",292684,7
40,"Gerson, Johannes (1363-1429)",44985,7
40,"Caracciolo, Roberto (1425-1495)",90664,7
40,"Hofbuchdruckerei Liehner, Sigmaringen",368609,7
40,Nicolaus <de Lyra> (1270-1349),45636,7
40,"Gestaltung: WEDO, Pfullingen",29034,6
40,"Schenk, Pieter",1567,6
40,"Smids, Ludolf",52547,6
40,[Johann Prüss],69462,6
40,Johannes <Andreae> (1270-1348),24138,6
40,[Konrad Fyner],72113,6
40,"Cicero, Marcus Tullius (v106-v43)",276,6
40,"Nider, Johannes (1380-1438)",31942,6
40,"Rössing, Roger (Fotograf)",200,6
40,"Rössing, Renate (Fotograf)",201,6
40,[Ulrich Zell],111348,6
40,Preußisches Staatshochbauamt Sigmaringen (Provenienzen Registraturbildner),1684,6
40,Gusdorfer,186614,6
40,"Johannes Elchlepps, Freiburg",632582,6
40,"Elchlepps, Johannes, Freiburg",632583,6
40,"Leisner, Emmi",45262,5
40,Thomas <a Kempis> (1379-1471),5160,5
40,private Sammlung (Berlin),5155,5
40,"Sowka-Wessner, Zossen",115917,5
40,"Schönbach, Hans Willy? (Fotograf)",6729,5
40,"H. Sting, Tübingen",6740,5
40,"Sting, H., Tübingen",134043,5
40,Villeroy und Boch,88265,5
40,"Mozart, Wolfgang Amadeus",1861,5
40,[Johann Zainer der Ältere],143781,5
40,"Fotoatelier Kugler, Sigmaringen",166821,5
40,C. Veis,190772,5
41,Leopold Adler,7885,571
41,Oskar Netoliczka,1727,308
41,Simon von Taisten,6331,162
41,"Rosner, Johann",13338,95
41,"Welter, Michael",10551,77
41,Collection Charles de l'Eculopier — Bibliothèque Municipale (Amiens),63781,56
41,Generaldirektion der Bad. Staatseisenbahnen Karlsruhe,1514,50
41,"Gebr. Metz, Tübingen",8282,30
41,"Photographie und Verlag Bernhard Wehnert, Wertheim a.M.",94330,29
41,"Hebeisen, Gustav; Archivar, Museumsdirektor, 1875-1940",16584,28
41,"Verdi, Giuseppe",84,26
41,"Herbel, Charles",90341,26
41,?,8115,22
41,Domschatz (Trier),325,21
41,"Karpinski, Jürgen (Fotograf)",4232,20
41,"Richter, Regine (Fotograf)",61,18
41,"Vaillant, Jacques",51998,16
41,Biblioteca Apostolica Vaticana (Vatikan),4201,16
41,Herzogl. Rentkammer Amt Stuttgart,84993,16
41,Stadt Ulm,33676,15
41,Dom-Museum Fulda (Fulda),851,14
41,Bibliothèque Nationale (Paris),8726,14
41,[Günther Zainer],7262,14
41,[Johann Mentelin],109340,14
41,"Wagner, Richard",1935,14
41,"Fromiller, Josef Ferdinand",76626,14
41,Bibliothèque Municipale (Abbeville),211023,14
41,"Fink,",6984,14
41,"Richter, Ludwig <1803>",16947,13
41,"Kunstanstalt C. Pelz, Sigmaringen",270218,13
41,Meister von Hohenfurth,309537,13
41,Hofschule Karls des Großen,8725,12
41,"Loos, Hans (Fotograf)",39053,11
41,Canaletto,12682,11
41,"[Drucker mit dem bizarren R, d.i. Adolf Rusch]",216146,11
41,"Augustinus, Aurelius (354 - 430)",9368,10
41,"Gregor <I., Papst> (540-604)",7263,10
41,"G. Schaffert, Creglingen",34060,10
41,Hessische Landesbibliothek Fulda (Fulda),877,10
41,"Augustinus, Aurelius (354-430)",1248,9
41,[Michael Wenssler],145107,9
41,"Libaerts, Eliseus",27576,9
41,"Cima da Conegliano, Giovanni Battista",69694,9
41,"Sint Catharinakerk, Kerkmuseum (Maaseik)",204264,9
41,"Dinglinger, Melchior",33004,9
41,[Johann Amerbach],120038,9
41,[Michael Greyff],117951,8
41,Vermessungsamt Mosbach,37946,8
41,"Maderni, Giovanni Manfredo",165403,8
41,"Stengel & Co., Dresden",189453,8
41,"Geselschap, Friedrich",242534,8
41,Hessisches Landesmuseum Darmstadt (Darmstadt),14765,8
41,"Ottmar Zieher, München",343270,8
41,"Zieher, Ottmar, München",343271,8
41,Thomas <de Aquino> (1225-1274),2780,8
41,Paulus <Burgensis> (1350-1435),53390,8
41,Reichsbahndirektion Karlsruhe,2492,8
41,"Wilhelm Puder, Berlin",70554,7
41,"Puder, Wilhelm, Berlin",70555,7
41,"[Drucker des Henricus Ariminensis, d.i. Georg Reyser]",25822,7
41,"Maier, Johannes; Kirchenmusiker, Archivar, 1902-1960",26374,7
41,private Sammlung (Berlin),5155,7
41,"Grosse, Theodor",292684,7
41,"Schatzkammer, Dombaumuseum und Domarchiv im Dom (Minden Kreis Minden-Lübbecke)",68866,7
41,"Gerson, Johannes (1363-1429)",44985,7
41,"Caracciolo, Roberto (1425-1495)",90664,7
41,Staatsbibliothek zu Berlin - Preußischer Kulturbesitz (Berlin),1744,7
41,"Hofbuchdruckerei Liehner, Sigmaringen",368609,7
41,Nicolaus <de Lyra> (1270-1349),45636,7
41,"Gestaltung: WEDO, Pfullingen",29034,6
41,Württembergische Landesbibliothek (Stuttgart),393,6
41,"Schenk, Pieter",1567,6
41,"Smids, Ludolf",52547,6
41,[Johann Prüss],69462,6
41,Johannes <Andreae> (1270-1348),24138,6
41,Landesmuseum Mainz (Mainz),386,6
41,[Konrad Fyner],72113,6
41,Rätisches Museum (Chur),141250,6
41,Römisch-Germanisches Museum (Köln),9823,6
41,"Hieronymus, Sophronius Eusebius (345-420)",3016,6
41,"Vandenhoeck & Ruprecht,",4660,6
41,"Cicero, Marcus Tullius (v106-v43)",276,6
41,"Nider, Johannes (1380-1438)",31942,6
41,"Rössing, Roger (Fotograf)",200,6
41,"Rössing, Renate (Fotograf)",201,6
